card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-04-12 01:04:02
eb01,P-R,キッド&キラー(パラレル),EB01-003,980,2025-04-12 01:04:07
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-04-12 01:04:12
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,79800,2025-04-12 01:04:16
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-04-12 01:04:19
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-04-12 01:04:23
eb01,P-L,ハンニャバル(パラレル),EB01-021,980,2025-04-12 01:04:27
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-04-12 01:04:32
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,980,2025-04-12 01:04:35
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-04-12 01:04:40
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-04-12 01:04:44
eb01,P-L,キュロス(パラレル),EB01-040,980,2025-04-12 01:04:48
eb01,P-SR,ブルック(パラレル),EB01-046,1280,2025-04-12 01:04:52
eb01,P-SR,ラブーン(パラレル),EB01-048,980,2025-04-12 01:04:56
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-04-12 01:05:00
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-04-12 01:05:04
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,1780,2025-04-12 01:05:09
eb01,P-SR,しらほし(パラレル),EB01-057,2480,2025-04-12 01:05:13
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2980,2025-04-12 01:05:17
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,5980,2025-04-12 01:05:22
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-04-12 01:05:30
eb02,P-SR,ヤマト(パラレル),EB02-006,1280,2025-04-12 01:05:34
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-04-12 01:05:46
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-04-12 01:05:51
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,1280,2025-04-12 01:05:54
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-04-12 01:06:02
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-04-12 01:06:06
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,2480,2025-04-12 01:06:11
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,3480,2025-04-12 01:06:14
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,1480,2025-04-12 01:06:18
eb02,P-SR,センゴク(パラレル),EB02-044,1480,2025-04-12 01:06:26
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,980,2025-04-12 01:06:30
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-04-12 01:06:34
eb02,P-SR,エネル(パラレル),EB02-052,1980,2025-04-12 01:06:39
eb02,P-R,サンジ(パラレル),EB02-054,1280,2025-04-12 01:06:43
eb02,P-SR,ベガパンク(パラレル),EB02-056,980,2025-04-12 01:06:47
eb02,SEC,モンキー・D・ルフィ,EB02-061,2980,2025-04-12 01:06:55
eb02,P-SEC,モンキー・D・ルフィ(パラレル),EB02-061,4980,2025-04-12 01:07:00
eb02,P-SEC,モンキー・D・ルフィ(パラレル)(スーパーパラレル),EB02-061,128000,2025-04-12 01:07:03
eb02,P-L,サボ(パラレル/箔押し),OP05-001,2980,2025-04-12 01:07:07
eb02,P-L,ベロ・ベティ(パラレル/箔押し),OP05-002,3980,2025-04-12 01:07:11
eb02,P-L,ドンキホーテ・ロシナンテ(パラレル/箔押し),OP05-022,3980,2025-04-12 01:07:15
eb02,P-L,モンキー・D・ルフィ(パラレル/箔押し),OP05-060,7980,2025-04-12 01:07:19
eb02,P-L,エネル(パラレル/箔押し),OP05-098,9980,2025-04-12 01:07:26
eb02,P-L,ウタ(パラレル/箔押し),OP06-001,9980,2025-04-12 01:07:31
eb02,P-L,ホーディ・ジョーンズ(パラレル/箔押し),OP06-020,1980,2025-04-12 01:07:36
eb02,P-L,ペローナ(パラレル/箔押し),OP06-021,4980,2025-04-12 01:07:40
eb02,P-L,ヤマト(パラレル/箔押し),OP06-022,7980,2025-04-12 01:07:44
eb02,P-L,ヴィンスモーク・レイジュ(パラレル/箔押し),OP06-042,7980,2025-04-12 01:07:48
eb02,P-L,ゲッコー・モリア(パラレル/箔押し),OP06-080,3980,2025-04-12 01:07:54
eb02,P-L,モンキー・D・ドラゴン(パラレル/箔押し),OP07-001,1980,2025-04-12 01:07:58
eb02,P-L,ジュエリー・ボニー(パラレル/箔押し),OP07-019,7980,2025-04-12 01:08:02
eb02,P-L,ボア・ハンコック(パラレル/箔押し),OP07-038,24800,2025-04-12 01:08:07
eb02,P-L,フォクシー(パラレル/箔押し),OP07-059,2980,2025-04-12 01:08:11
eb02,P-L,ロブ・ルッチ(パラレル/箔押し),OP07-079,3980,2025-04-12 01:08:15
eb02,P-L,ベガパンク(パラレル/箔押し),OP07-097,2480,2025-04-12 01:08:19
eb02,P-L,トニートニー・チョッパー(パラレル/箔押し),OP08-001,3980,2025-04-12 01:08:23
eb02,P-L,マルコ(パラレル/箔押し),OP08-002,4980,2025-04-12 01:08:28
eb02,P-L,キャロット(パラレル/箔押し),OP08-021,2980,2025-04-12 01:08:32
eb02,P-L,キング(パラレル/箔押し),OP08-057,2980,2025-04-12 01:08:36
eb02,P-L,シャーロット・プリン(パラレル/箔押し),OP08-058,5980,2025-04-12 01:08:43
eb02,P-L,カルガラ(パラレル/箔押し),OP08-098,2480,2025-04-12 01:08:48
eb02,P-L,光月おでん(パラレル/箔押し),EB01-001,3480,2025-04-12 01:08:53
eb02,P-L,ハンニャバル(パラレル/箔押し),EB01-021,1980,2025-04-12 01:09:00
eb02,P-L,キュロス(パラレル/箔押し),EB01-040,1980,2025-04-12 01:09:04
op01,P-L,ロロノア・ゾロ(パラレル),OP01-001,14800,2025-04-12 01:09:09
op01,P-L,トラファルガー・ロー(パラレル),OP01-002,9980,2025-04-12 01:09:13
op01,P-L,モンキー・D・ルフィ(パラレル),OP01-003,9980,2025-04-12 01:09:18
op01,P-R,サンジ(パラレル),OP01-013,1480,2025-04-12 01:09:22
op01,P-R,ナミ(パラレル),OP01-016,9980,2025-04-12 01:09:27
op01,P-SR,モンキー・D・ルフィ(パラレル),OP01-024,1280,2025-04-12 01:09:31
op01,P-SR,ロロノア・ゾロ(パラレル),OP01-025,3480,2025-04-12 01:09:36
op01,P-L,光月おでん(パラレル),OP01-031,1780,2025-04-12 01:09:41
