card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-03-22 05:30:45
eb01,P-R,キッド&キラー(パラレル),EB01-003,1280,2025-03-22 05:43:12
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-03-22 05:44:22
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,79800,2025-03-22 05:55:45
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-03-22 05:51:36
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-03-22 05:46:28
eb01,P-L,ハンニャバル(パラレル),EB01-021,980,2025-03-22 05:52:04
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-03-22 05:25:13
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,980,2025-03-22 05:48:52
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-03-22 05:58:13
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-03-22 05:42:56
eb01,P-L,キュロス(パラレル),EB01-040,980,2025-03-22 05:58:06
eb01,P-SR,ブルック(パラレル),EB01-046,2980,2025-03-22 05:22:44
eb01,P-SR,ラブーン(パラレル),EB01-048,1280,2025-03-22 05:44:18
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-03-22 05:40:16
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-03-22 05:56:42
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,2980,2025-03-22 05:21:59
eb01,P-SR,しらほし(パラレル),EB01-057,3480,2025-03-22 05:45:14
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2980,2025-03-22 05:41:01
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,5980,2025-03-22 05:41:23
eb02,P-L,光月おでん(パラレル/箔押し),EB01-001,4980,2025-03-22 05:46:58
eb02,P-L,ハンニャバル(パラレル/箔押し),EB01-021,2980,2025-03-22 05:59:20
eb02,P-L,キュロス(パラレル/箔押し),EB01-040,2980,2025-03-22 05:34:36
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-03-22 05:49:32
eb02,P-SR,ヤマト(パラレル),EB02-006,1780,2025-03-22 05:35:21
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-03-22 05:23:10
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-03-22 05:39:50
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,1480,2025-03-22 05:26:43
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-03-22 05:42:31
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-03-22 05:30:06
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,2980,2025-03-22 05:24:15
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,3980,2025-03-22 05:29:37
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,1480,2025-03-22 05:47:27
eb02,P-SR,センゴク(パラレル),EB02-044,2980,2025-03-22 05:56:09
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,980,2025-03-22 05:39:15
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-03-22 05:43:27
eb02,P-SR,エネル(パラレル),EB02-052,3980,2025-03-22 05:42:42
eb02,P-R,サンジ(パラレル),EB02-054,1980,2025-03-22 05:58:32
eb02,P-SR,ベガパンク(パラレル),EB02-056,980,2025-03-22 05:50:51
